m;tree;Lowpoly_tree_sample_triangulated.obj;Lowpoly_tree_texture.png
m;floor;plane.obj;chessboard.png
e;tree;-60.0,0.0,900.0;0.0,0.0,0.0;0.0,4.6734204,0.0;0.42516738,0.42516738,0.42516738;
e;tree;-30.0,0.0,900.0;0.0,0.0,0.0;0.0,5.1474776,0.0;1.7469428,1.7469428,1.7469428;
e;tree;0.0,0.0,900.0;0.0,0.0,0.0;0.0,2.2125509,0.0;1.5502528,1.5502528,1.5502528;
e;tree;30.0,0.0,900.0;0.0,0.0,0.0;0.0,6.019448,0.0;1.102102,1.102102,1.102102;
e;tree;60.0,0.0,900.0;0.0,0.0,0.0;0.0,5.0275784,0.0;1.0907073,1.0907073,1.0907073;
e;tree;90.0,0.0,900.0;0.0,0.0,0.0;0.0,0.8680275,0.0;1.4965203,1.4965203,1.4965203;
e;tree;120.0,0.0,900.0;0.0,0.0,0.0;0.0,4.2878184,0.0;0.33432755,0.33432755,0.33432755;
e;tree;150.0,0.0,900.0;0.0,0.0,0.0;0.0,5.6160483,0.0;1.4192543,1.4192543,1.4192543;
e;tree;180.0,0.0,900.0;0.0,0.0,0.0;0.0,5.84366,0.0;1.8307443,1.8307443,1.8307443;
e;tree;210.0,0.0,900.0;0.0,0.0,0.0;0.0,1.7642257,0.0;1.3578485,1.3578485,1.3578485;
e;tree;240.0,0.0,900.0;0.0,0.0,0.0;0.0,1.8197747,0.0;0.78338486,0.78338486,0.78338486;
e;tree;270.0,0.0,900.0;0.0,0.0,0.0;0.0,1.0393347,0.0;0.8119192,0.8119192,0.8119192;
e;tree;300.0,0.0,900.0;0.0,0.0,0.0;0.0,5.081365,0.0;2.2065458,2.2065458,2.2065458;
e;tree;330.0,0.0,900.0;0.0,0.0,0.0;0.0,4.920853,0.0;2.2427764,2.2427764,2.2427764;
e;tree;360.0,0.0,900.0;0.0,0.0,0.0;0.0,0.9344377,0.0;1.9164802,1.9164802,1.9164802;
e;tree;390.0,0.0,900.0;0.0,0.0,0.0;0.0,0.8658423,0.0;0.98990566,0.98990566,0.98990566;
e;tree;420.0,0.0,900.0;0.0,0.0,0.0;0.0,5.8413243,0.0;0.4898662,0.4898662,0.4898662;
e;tree;450.0,0.0,900.0;0.0,0.0,0.0;0.0,0.54597384,0.0;1.780835,1.780835,1.780835;
e;tree;480.0,0.0,900.0;0.0,0.0,0.0;0.0,4.5670385,0.0;1.9499663,1.9499663,1.9499663;
e;tree;510.0,0.0,900.0;0.0,0.0,0.0;0.0,4.8090334,0.0;0.619117,0.619117,0.619117;
e;tree;540.0,0.0,900.0;0.0,0.0,0.0;0.0,4.931866,0.0;1.1302502,1.1302502,1.1302502;
e;tree;570.0,0.0,900.0;0.0,0.0,0.0;0.0,2.1056108,0.0;1.5558578,1.5558578,1.5558578;
e;tree;600.0,0.0,900.0;0.0,0.0,0.0;0.0,6.2399125,0.0;1.4172001,1.4172001,1.4172001;
e;tree;630.0,0.0,900.0;0.0,0.0,0.0;0.0,5.762372,0.0;1.1334274,1.1334274,1.1334274;
e;tree;660.0,0.0,900.0;0.0,0.0,0.0;0.0,1.0925974,0.0;1.888472,1.888472,1.888472;
e;tree;690.0,0.0,900.0;0.0,0.0,0.0;0.0,6.046017,0.0;1.1356914,1.1356914,1.1356914;
e;tree;720.0,0.0,900.0;0.0,0.0,0.0;0.0,1.7423344,0.0;1.7395436,1.7395436,1.7395436;
e;tree;750.0,0.0,900.0;0.0,0.0,0.0;0.0,1.5528824,0.0;0.6873044,0.6873044,0.6873044;
e;tree;780.0,0.0,900.0;0.0,0.0,0.0;0.0,4.04979,0.0;0.33142543,0.33142543,0.33142543;
e;tree;810.0,0.0,900.0;0.0,0.0,0.0;0.0,0.9013108,0.0;1.7153095,1.7153095,1.7153095;
e;tree;840.0,0.0,900.0;0.0,0.0,0.0;0.0,0.6726691,0.0;1.1939719,1.1939719,1.1939719;
e;tree;870.0,0.0,900.0;0.0,0.0,0.0;0.0,5.0414586,0.0;1.3194929,1.3194929,1.3194929;
e;tree;900.0,0.0,900.0;0.0,0.0,0.0;0.0,2.0166006,0.0;1.8837776,1.8837776,1.8837776;
e;tree;-900.0,0.0,870.0;0.0,0.0,0.0;0.0,2.641766,0.0;0.6936432,0.6936432,0.6936432;
e;tree;-870.0,0.0,870.0;0.0,0.0,0.0;0.0,2.524486,0.0;0.72259915,0.72259915,0.72259915;
e;tree;-840.0,0.0,870.0;0.0,0.0,0.0;0.0,5.0778837,0.0;0.8980698,0.8980698,0.8980698;
e;tree;-810.0,0.0,870.0;0.0,0.0,0.0;0.0,3.9016182,0.0;2.1316962,2.1316962,2.1316962;
e;tree;-780.0,0.0,870.0;0.0,0.0,0.0;0.0,0.44107896,0.0;1.0044386,1.0044386,1.0044386;
e;tree;-750.0,0.0,870.0;0.0,0.0,0.0;0.0,4.1000032,0.0;0.5294367,0.5294367,0.5294367;
e;tree;-720.0,0.0,870.0;0.0,0.0,0.0;0.0,2.03531,0.0;1.9171832,1.9171832,1.9171832;
e;tree;-690.0,0.0,870.0;0.0,0.0,0.0;0.0,3.8830192,0.0;0.57396615,0.57396615,0.57396615;
e;tree;-660.0,0.0,870.0;0.0,0.0,0.0;0.0,0.20461358,0.0;1.5214565,1.5214565,1.5214565;
e;tree;-630.0,0.0,870.0;0.0,0.0,0.0;0.0,6.074095,0.0;0.9096947,0.9096947,0.9096947;
e;tree;-600.0,0.0,870.0;0.0,0.0,0.0;0.0,4.458706,0.0;1.7157892,1.7157892,1.7157892;
e;tree;-570.0,0.0,870.0;0.0,0.0,0.0;0.0,0.3197751,0.0;1.5158048,1.5158048,1.5158048;
e;tree;-540.0,0.0,870.0;0.0,0.0,0.0;0.0,2.9130492,0.0;1.358324,1.358324,1.358324;
e;tree;-510.0,0.0,870.0;0.0,0.0,0.0;0.0,0.6692377,0.0;1.2569407,1.2569407,1.2569407;
e;tree;-480.0,0.0,870.0;0.0,0.0,0.0;0.0,0.59629005,0.0;1.1886988,1.1886988,1.1886988;
e;tree;-450.0,0.0,870.0;0.0,0.0,0.0;0.0,1.4802167,0.0;0.30069074,0.30069074,0.30069074;
e;tree;-420.0,0.0,870.0;0.0,0.0,0.0;0.0,1.4508814,0.0;1.3833538,1.3833538,1.3833538;
e;tree;-390.0,0.0,870.0;0.0,0.0,0.0;0.0,5.6540008,0.0;1.6934266,1.6934266,1.6934266;
e;tree;-360.0,0.0,870.0;0.0,0.0,0.0;0.0,1.8351605,0.0;1.5602449,1.5602449,1.5602449;
e;tree;-330.0,0.0,870.0;0.0,0.0,0.0;0.0,2.4045272,0.0;1.5755185,1.5755185,1.5755185;
e;tree;-300.0,0.0,870.0;0.0,0.0,0.0;0.0,5.7617965,0.0;0.7696397,0.7696397,0.7696397;
e;tree;-270.0,0.0,870.0;0.0,0.0,0.0;0.0,4.103336,0.0;0.26889753,0.26889753,0.26889753;
e;tree;-240.0,0.0,870.0;0.0,0.0,0.0;0.0,5.305727,0.0;1.2908868,1.2908868,1.2908868;
e;tree;-210.0,0.0,870.0;0.0,0.0,0.0;0.0,0.46995422,0.0;0.78438896,0.78438896,0.78438896;
e;tree;-180.0,0.0,870.0;0.0,0.0,0.0;0.0,0.92958343,0.0;0.90074414,0.90074414,0.90074414;
e;tree;-150.0,0.0,870.0;0.0,0.0,0.0;0.0,2.788122,0.0;1.1731942,1.1731942,1.1731942;
e;tree;-120.0,0.0,870.0;0.0,0.0,0.0;0.0,0.9504899,0.0;1.6870583,1.6870583,1.6870583;
e;tree;-90.0,0.0,870.0;0.0,0.0,0.0;0.0,5.7009907,0.0;0.586352,0.586352,0.586352;
e;tree;-60.0,0.0,870.0;0.0,0.0,0.0;0.0,1.9646469,0.0;1.4522893,1.4522893,1.4522893;
e;tree;-30.0,0.0,870.0;0.0,0.0,0.0;0.0,2.658797,0.0;1.9079623,1.9079623,1.9079623;
e;tree;0.0,0.0,870.0;0.0,0.0,0.0;0.0,5.41026,0.0;0.28457886,0.28457886,0.28457886;
e;tree;30.0,0.0,870.0;0.0,0.0,0.0;0.0,3.4375591,0.0;0.39241052,0.39241052,0.39241052;
e;tree;60.0,0.0,870.0;0.0,0.0,0.0;0.0,6.2222314,0.0;1.9697632,1.9697632,1.9697632;
e;tree;90.0,0.0,870.0;0.0,0.0,0.0;0.0,3.1843202,0.0;1.8627803,1.8627803,1.8627803;
e;tree;120.0,0.0,870.0;0.0,0.0,0.0;0.0,6.1207237,0.0;1.5759339,1.5759339,1.5759339;
e;tree;150.0,0.0,870.0;0.0,0.0,0.0;0.0,4.474236,0.0;1.7171003,1.7171003,1.7171003;
e;tree;180.0,0.0,870.0;0.0,0.0,0.0;0.0,4.0908217,0.0;0.7628545,0.7628545,0.7628545;
e;tree;210.0,0.0,870.0;0.0,0.0,0.0;0.0,0.5157183,0.0;1.2410188,1.2410188,1.2410188;
e;tree;240.0,0.0,870.0;0.0,0.0,0.0;0.0,2.1759768,0.0;1.151742,1.151742,1.151742;
e;tree;270.0,0.0,870.0;0.0,0.0,0.0;0.0,5.195069,0.0;0.5399571,0.5399571,0.5399571;
e;tree;300.0,0.0,870.0;0.0,0.0,0.0;0.0,2.8148687,0.0;1.4366283,1.4366283,1.4366283;
e;tree;330.0,0.0,870.0;0.0,0.0,0.0;0.0,3.84609,0.0;1.780744,1.780744,1.780744;
e;tree;360.0,0.0,870.0;0.0,0.0,0.0;0.0,3.3607733,0.0;1.826717,1.826717,1.826717;
e;tree;390.0,0.0,870.0;0.0,0.0,0.0;0.0,2.241792,0.0;0.37218487,0.37218487,0.37218487;
e;tree;420.0,0.0,870.0;0.0,0.0,0.0;0.0,1.037236,0.0;1.8798549,1.8798549,1.8798549;
e;tree;450.0,0.0,870.0;0.0,0.0,0.0;0.0,1.6619825,0.0;1.2159779,1.2159779,1.2159779;
e;tree;480.0,0.0,870.0;0.0,0.0,0.0;0.0,1.120526,0.0;0.82044196,0.82044196,0.82044196;
e;tree;510.0,0.0,870.0;0.0,0.0,0.0;0.0,0.47893685,0.0;2.223835,2.223835,2.223835;
e;tree;540.0,0.0,870.0;0.0,0.0,0.0;0.0,4.0139937,0.0;1.0308046,1.0308046,1.0308046;
e;tree;570.0,0.0,870.0;0.0,0.0,0.0;0.0,5.9305754,0.0;1.9236264,1.9236264,1.9236264;
e;tree;600.0,0.0,870.0;0.0,0.0,0.0;0.0,2.2070699,0.0;1.5632629,1.5632629,1.5632629;
e;tree;630.0,0.0,870.0;0.0,0.0,0.0;0.0,4.8555846,0.0;2.166813,2.166813,2.166813;
e;tree;660.0,0.0,870.0;0.0,0.0,0.0;0.0,1.378988,0.0;1.240821,1.240821,1.240821;
e;tree;690.0,0.0,870.0;0.0,0.0,0.0;0.0,2.2450233,0.0;0.70139045,0.70139045,0.70139045;
e;tree;720.0,0.0,870.0;0.0,0.0,0.0;0.0,3.6807253,0.0;2.1976192,2.1976192,2.1976192;
e;tree;750.0,0.0,870.0;0.0,0.0,0.0;0.0,0.90071505,0.0;1.68902,1.68902,1.68902;
e;tree;780.0,0.0,870.0;0.0,0.0,0.0;0.0,0.5524176,0.0;0.5559843,0.5559843,0.5559843;
e;tree;810.0,0.0,870.0;0.0,0.0,0.0;0.0,6.2290325,0.0;1.1219692,1.1219692,1.1219692;
e;tree;840.0,0.0,870.0;0.0,0.0,0.0;0.0,3.1482832,0.0;1.3451194,1.3451194,1.3451194;
e;tree;870.0,0.0,870.0;0.0,0.0,0.0;0.0,5.5580864,0.0;0.534948,0.534948,0.534948;
e;tree;900.0,0.0,870.0;0.0,0.0,0.0;0.0,3.1133137,0.0;1.7371793,1.7371793,1.7371793;
e;tree;-900.0,0.0,840.0;0.0,0.0,0.0;0.0,0.8159383,0.0;0.40887123,0.40887123,0.40887123;
e;tree;-870.0,0.0,840.0;0.0,0.0,0.0;0.0,1.4572576,0.0;2.2096775,2.2096775,2.2096775;
e;tree;-840.0,0.0,840.0;0.0,0.0,0.0;0.0,1.4604412,0.0;2.2280345,2.2280345,2.2280345;
e;tree;-810.0,0.0,840.0;0.0,0.0,0.0;0.0,1.5221986,0.0;1.3388776,1.3388776,1.3388776;
e;tree;-780.0,0.0,840.0;0.0,0.0,0.0;0.0,1.827255,0.0;1.279144,1.279144,1.279144;
e;tree;-750.0,0.0,840.0;0.0,0.0,0.0;0.0,0.61983925,0.0;0.587021,0.587021,0.587021;
e;tree;-720.0,0.0,840.0;0.0,0.0,0.0;0.0,2.8533866,0.0;0.9700941,0.9700941,0.9700941;
e;tree;-690.0,0.0,840.0;0.0,0.0,0.0;0.0,6.0359344,0.0;0.66694987,0.66694987,0.66694987;
e;tree;-660.0,0.0,840.0;0.0,0.0,0.0;0.0,4.474811,0.0;1.6983353,1.6983353,1.6983353;
e;tree;-630.0,0.0,840.0;0.0,0.0,0.0;0.0,1.310788,0.0;0.8508841,0.8508841,0.8508841;
e;tree;-600.0,0.0,840.0;0.0,0.0,0.0;0.0,0.29530156,0.0;1.1131377,1.1131377,1.1131377;
e;tree;-570.0,0.0,840.0;0.0,0.0,0.0;0.0,0.13024592,0.0;0.93581724,0.93581724,0.93581724;
e;tree;-540.0,0.0,840.0;0.0,0.0,0.0;0.0,4.8043714,0.0;1.992997,1.992997,1.992997;
e;tree;-510.0,0.0,840.0;0.0,0.0,0.0;0.0,5.8542905,0.0;0.48619658,0.48619658,0.48619658;
e;tree;-480.0,0.0,840.0;0.0,0.0,0.0;0.0,4.069284,0.0;0.89889145,0.89889145,0.89889145;
e;tree;-450.0,0.0,840.0;0.0,0.0,0.0;0.0,0.77635425,0.0;1.4452572,1.4452572,1.4452572;
e;tree;-420.0,0.0,840.0;0.0,0.0,0.0;0.0,2.6428971,0.0;1.2660478,1.2660478,1.2660478;
e;tree;-390.0,0.0,840.0;0.0,0.0,0.0;0.0,2.769687,0.0;2.239584,2.239584,2.239584;
e;tree;-360.0,0.0,840.0;0.0,0.0,0.0;0.0,5.690114,0.0;0.66132843,0.66132843,0.66132843;
e;tree;-330.0,0.0,840.0;0.0,0.0,0.0;0.0,5.6482644,0.0;2.097175,2.097175,2.097175;
e;tree;-300.0,0.0,840.0;0.0,0.0,0.0;0.0,0.9965625,0.0;1.560303,1.560303,1.560303;
e;tree;-270.0,0.0,840.0;0.0,0.0,0.0;0.0,4.7645335,0.0;1.4574883,1.4574883,1.4574883;
e;tree;-240.0,0.0,840.0;0.0,0.0,0.0;0.0,5.1856327,0.0;2.1875257,2.1875257,2.1875257;
e;tree;-210.0,0.0,840.0;0.0,0.0,0.0;0.0,0.4655532,0.0;2.0726523,2.0726523,2.0726523;
e;tree;-180.0,0.0,840.0;0.0,0.0,0.0;0.0,5.8510537,0.0;0.71548593,0.71548593,0.71548593;
e;tree;-150.0,0.0,840.0;0.0,0.0,0.0;0.0,0.0059889997,0.0;0.682225,0.682225,0.682225;
e;tree;-120.0,0.0,840.0;0.0,0.0,0.0;0.0,2.075304,0.0;0.4321593,0.4321593,0.4321593;
e;tree;-90.0,0.0,840.0;0.0,0.0,0.0;0.0,0.18536544,0.0;0.98959,0.98959,0.98959;
e;tree;-60.0,0.0,840.0;0.0,0.0,0.0;0.0,0.48056272,0.0;1.3640345,1.3640345,1.3640345;
e;tree;-30.0,0.0,840.0;0.0,0.0,0.0;0.0,4.797907,0.0;2.0762846,2.0762846,2.0762846;
e;tree;0.0,0.0,840.0;0.0,0.0,0.0;0.0,0.33601114,0.0;1.2809486,1.2809486,1.2809486;
e;tree;30.0,0.0,840.0;0.0,0.0,0.0;0.0,5.0803266,0.0;1.3612489,1.3612489,1.3612489;
e;tree;60.0,0.0,840.0;0.0,0.0,0.0;0.0,1.8895589,0.0;2.0110126,2.0110126,2.0110126;
e;tree;90.0,0.0,840.0;0.0,0.0,0.0;0.0,5.237995,0.0;0.7451968,0.7451968,0.7451968;
e;tree;120.0,0.0,840.0;0.0,0.0,0.0;0.0,3.8176613,0.0;1.5583647,1.5583647,1.5583647;
e;tree;150.0,0.0,840.0;0.0,0.0,0.0;0.0,5.63732,0.0;1.6760114,1.6760114,1.6760114;
e;tree;180.0,0.0,840.0;0.0,0.0,0.0;0.0,0.7061573,0.0;0.6434419,0.6434419,0.6434419;
e;tree;210.0,0.0,840.0;0.0,0.0,0.0;0.0,4.2567677,0.0;0.5292641,0.5292641,0.5292641;
e;tree;240.0,0.0,840.0;0.0,0.0,0.0;0.0,5.274751,0.0;1.9749123,1.9749123,1.9749123;
e;tree;270.0,0.0,840.0;0.0,0.0,0.0;0.0,2.1368382,0.0;1.9186692,1.9186692,1.9186692;
e;tree;300.0,0.0,840.0;0.0,0.0,0.0;0.0,2.1069088,0.0;1.8143638,1.8143638,1.8143638;
e;tree;330.0,0.0,840.0;0.0,0.0,0.0;0.0,2.4533339,0.0;0.3344816,0.3344816,0.3344816;
e;tree;360.0,0.0,840.0;0.0,0.0,0.0;0.0,5.1667447,0.0;2.2093005,2.2093005,2.2093005;
e;tree;390.0,0.0,840.0;0.0,0.0,0.0;0.0,0.060251012,0.0;1.8535514,1.8535514,1.8535514;
e;tree;420.0,0.0,840.0;0.0,0.0,0.0;0.0,3.6493466,0.0;0.64694667,0.64694667,0.64694667;
e;tree;450.0,0.0,840.0;0.0,0.0,0.0;0.0,0.32447305,0.0;1.5729531,1.5729531,1.5729531;
e;tree;480.0,0.0,840.0;0.0,0.0,0.0;0.0,3.7031415,0.0;1.8208146,1.8208146,1.8208146;
e;tree;510.0,0.0,840.0;0.0,0.0,0.0;0.0,0.59178615,0.0;0.88980687,0.88980687,0.88980687;
e;tree;540.0,0.0,840.0;0.0,0.0,0.0;0.0,5.0700064,0.0;1.7039479,1.7039479,1.7039479;
e;tree;570.0,0.0,840.0;0.0,0.0,0.0;0.0,4.24007,0.0;1.783117,1.783117,1.783117;
e;tree;600.0,0.0,840.0;0.0,0.0,0.0;0.0,5.427693,0.0;1.1871972,1.1871972,1.1871972;
e;tree;630.0,0.0,840.0;0.0,0.0,0.0;0.0,0.7696321,0.0;0.8491521,0.8491521,0.8491521;
e;tree;660.0,0.0,840.0;0.0,0.0,0.0;0.0,2.1631777,0.0;1.1678467,1.1678467,1.1678467;
e;tree;690.0,0.0,840.0;0.0,0.0,0.0;0.0,1.2392409,0.0;2.000095,2.000095,2.000095;
e;tree;720.0,0.0,840.0;0.0,0.0,0.0;0.0,1.808775,0.0;1.1633587,1.1633587,1.1633587;
e;tree;750.0,0.0,840.0;0.0,0.0,0.0;0.0,0.5618144,0.0;1.4563975,1.4563975,1.4563975;
e;tree;780.0,0.0,840.0;0.0,0.0,0.0;0.0,0.10784792,0.0;1.2769569,1.2769569,1.2769569;
e;tree;810.0,0.0,840.0;0.0,0.0,0.0;0.0,1.2391641,0.0;1.946473,1.946473,1.946473;
e;tree;840.0,0.0,840.0;0.0,0.0,0.0;0.0,5.687908,0.0;0.65622306,0.65622306,0.65622306;
e;tree;870.0,0.0,840.0;0.0,0.0,0.0;0.0,3.1469193,0.0;0.87306446,0.87306446,0.87306446;
e;tree;900.0,0.0,840.0;0.0,0.0,0.0;0.0,1.4996856,0.0;0.4628346,0.4628346,0.4628346;
e;tree;-900.0,0.0,810.0;0.0,0.0,0.0;0.0,1.775194,0.0;1.6138326,1.6138326,1.6138326;
e;tree;-870.0,0.0,810.0;0.0,0.0,0.0;0.0,5.664063,0.0;1.8110238,1.8110238,1.8110238;
e;tree;-840.0,0.0,810.0;0.0,0.0,0.0;0.0,2.5337255,0.0;2.0944052,2.0944052,2.0944052;
e;tree;-810.0,0.0,810.0;0.0,0.0,0.0;0.0,1.3139335,0.0;1.1342916,1.1342916,1.1342916;
e;tree;-780.0,0.0,810.0;0.0,0.0,0.0;0.0,2.1386108,0.0;0.30533892,0.30533892,0.30533892;
e;tree;-750.0,0.0,810.0;0.0,0.0,0.0;0.0,5.3719187,0.0;1.0043638,1.0043638,1.0043638;
e;tree;-720.0,0.0,810.0;0.0,0.0,0.0;0.0,4.4900756,0.0;0.5301399,0.5301399,0.5301399;
e;tree;-690.0,0.0,810.0;0.0,0.0,0.0;0.0,3.746317,0.0;1.5533283,1.5533283,1.5533283;
e;tree;-660.0,0.0,810.0;0.0,0.0,0.0;0.0,0.57039857,0.0;0.7097027,0.7097027,0.7097027;
e;tree;-630.0,0.0,810.0;0.0,0.0,0.0;0.0,0.023750063,0.0;0.3393488,0.3393488,0.3393488;
e;tree;-600.0,0.0,810.0;0.0,0.0,0.0;0.0,2.6584191,0.0;0.5892199,0.5892199,0.5892199;
e;tree;-570.0,0.0,810.0;0.0,0.0,0.0;0.0,2.0516555,0.0;0.74829775,0.74829775,0.74829775;
e;tree;-540.0,0.0,810.0;0.0,0.0,0.0;0.0,3.9880338,0.0;2.0768256,2.0768256,2.0768256;
e;tree;-510.0,0.0,810.0;0.0,0.0,0.0;0.0,1.7660441,0.0;0.83811074,0.83811074,0.83811074;
e;tree;-480.0,0.0,810.0;0.0,0.0,0.0;0.0,2.9522471,0.0;1.5889342,1.5889342,1.5889342;
e;tree;-450.0,0.0,810.0;0.0,0.0,0.0;0.0,2.3007221,0.0;1.9096138,1.9096138,1.9096138;
e;tree;-420.0,0.0,810.0;0.0,0.0,0.0;0.0,5.8948236,0.0;1.0654433,1.0654433,1.0654433;
e;tree;-390.0,0.0,810.0;0.0,0.0,0.0;0.0,0.7780396,0.0;1.0270288,1.0270288,1.0270288;
e;tree;-360.0,0.0,810.0;0.0,0.0,0.0;0.0,2.4028897,0.0;1.8086674,1.8086674,1.8086674;
e;tree;-330.0,0.0,810.0;0.0,0.0,0.0;0.0,3.9007092,0.0;2.2133155,2.2133155,2.2133155;
e;tree;-300.0,0.0,810.0;0.0,0.0,0.0;0.0,2.789481,0.0;1.333078,1.333078,1.333078;
e;tree;-270.0,0.0,810.0;0.0,0.0,0.0;0.0,1.9376128,0.0;1.1099646,1.1099646,1.1099646;
e;tree;-240.0,0.0,810.0;0.0,0.0,0.0;0.0,6.126113,0.0;2.008624,2.008624,2.008624;
e;tree;-210.0,0.0,810.0;0.0,0.0,0.0;0.0,2.091882,0.0;1.5178012,1.5178012,1.5178012;
e;tree;-180.0,0.0,810.0;0.0,0.0,0.0;0.0,1.5838867,0.0;1.4386129,1.4386129,1.4386129;
e;tree;-150.0,0.0,810.0;0.0,0.0,0.0;0.0,1.9905685,0.0;1.4248232,1.4248232,1.4248232;
e;tree;-120.0,0.0,810.0;0.0,0.0,0.0;0.0,4.285954,0.0;2.2338324,2.2338324,2.2338324;
e;tree;-90.0,0.0,810.0;0.0,0.0,0.0;0.0,3.8055923,0.0;0.8790419,0.8790419,0.8790419;
e;tree;-60.0,0.0,810.0;0.0,0.0,0.0;0.0,3.5237157,0.0;1.1278014,1.1278014,1.1278014;
e;tree;-30.0,0.0,810.0;0.0,0.0,0.0;0.0,6.2080474,0.0;0.3787496,0.3787496,0.3787496;
e;tree;0.0,0.0,810.0;0.0,0.0,0.0;0.0,2.1500127,0.0;2.2237363,2.2237363,2.2237363;
e;tree;30.0,0.0,810.0;0.0,0.0,0.0;0.0,5.857308,0.0;0.32959214,0.32959214,0.32959214;
e;tree;60.0,0.0,810.0;0.0,0.0,0.0;0.0,1.9428875,0.0;0.5720231,0.5720231,0.5720231;
e;tree;90.0,0.0,810.0;0.0,0.0,0.0;0.0,2.8751838,0.0;1.5572777,1.5572777,1.5572777;
e;tree;120.0,0.0,810.0;0.0,0.0,0.0;0.0,3.1224782,0.0;2.2476935,2.2476935,2.2476935;
e;tree;150.0,0.0,810.0;0.0,0.0,0.0;0.0,5.399644,0.0;1.8667039,1.8667039,1.8667039;
e;tree;180.0,0.0,810.0;0.0,0.0,0.0;0.0,1.3376662,0.0;1.6305996,1.6305996,1.6305996;
e;tree;210.0,0.0,810.0;0.0,0.0,0.0;0.0,4.02051,0.0;2.2027407,2.2027407,2.2027407;
e;tree;240.0,0.0,810.0;0.0,0.0,0.0;0.0,3.2916021,0.0;1.6866884,1.6866884,1.6866884;
e;tree;270.0,0.0,810.0;0.0,0.0,0.0;0.0,1.0338329,0.0;2.094861,2.094861,2.094861;
